event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type
9560,user_27,sess_1753,7,2024-01-18T08:49:43Z,morning,january,mobile,us_east,paid_ads,search_results,home,view,3878.52,3296.74,black,pro
9561,user_27,sess_1753,8,2024-01-18T08:51:15Z,morning,january,desktop,ap_south,organic,home,search_results,view,2283.89,1941.31,black,pro
9562,user_27,sess_1753,9,2024-01-18T08:54:50Z,morning,january,mobile,us_east,organic,search_results,home,hover,1919.23,1631.35,black,pro
9563,user_27,sess_1753,10,2024-01-18T08:57:01Z,morning,january,desktop,eu_west,direct,home,search_results,hover,5129.9,4360.41,black,pro
9564,user_27,sess_1753,11,2024-01-18T08:57:51Z,morning,january,desktop,ap_south,paid_ads,search_results,product_details,hover,2866.41,2436.45,black,pro
9565,user_27,sess_1753,12,2024-01-18T09:01:14Z,morning,january,desktop,us_east,direct,product_details,search_results,view,4487.25,3814.16,black,pro
9566,user_27,sess_1753,13,2024-01-18T09:03:40Z,morning,january,mobile,eu_west,organic,search_results,product_details,hover,4325.1,3676.34,black,pro
9567,user_27,sess_1753,14,2024-01-18T09:06:06Z,morning,january,mobile,us_east,organic,product_details,search_results,scroll,2796.2,2376.77,black,standard
9568,user_27,sess_1753,15,2024-01-18T09:07:09Z,morning,january,mobile,eu_west,paid_ads,search_results,home,click,2512.54,2135.66,black,pro
9569,user_27,sess_1753,16,2024-01-18T09:08:17Z,morning,january,desktop,us_east,direct,home,search_results,view,3038.05,2582.34,black,pro
9570,user_27,sess_1753,17,2024-01-18T09:09:03Z,morning,january,mobile,eu_west,direct,search_results,product_details,hover,6358.92,5405.08,black,pro
9571,user_27,sess_1753,18,2024-01-18T09:09:47Z,morning,january,desktop,ap_south,paid_ads,product_details,search_results,view,1434.83,1219.61,black,pro
9572,user_27,sess_1753,19,2024-01-18T09:12:29Z,morning,january,tablet,us_east,direct,search_results,product_details,scroll,3624.78,3081.06,black,pro
9573,user_27,sess_1753,20,2024-01-18T09:13:55Z,morning,january,mobile,eu_west,direct,product_details,search_results,view,2063.05,1753.59,black,pro
9574,user_27,sess_1753,21,2024-01-18T09:16:35Z,morning,january,tablet,ap_south,organic,search_results,product_details,hover,2641.75,2245.49,black,pro
9575,user_27,sess_1753,22,2024-01-18T09:18:09Z,morning,january,tablet,us_east,organic,product_details,search_results,hover,6231.67,5296.92,black,pro
9576,user_27,sess_1753,23,2024-01-18T09:20:09Z,morning,january,mobile,eu_west,direct,search_results,product_details,scroll,3527.93,2998.74,black,pro
9577,user_27,sess_1753,24,2024-01-18T09:25:06Z,morning,january,tablet,eu_west,organic,product_details,search_results,view,5702.9,4847.46,black,pro
9578,user_50,sess_1754,0,2024-01-18T09:27:30Z,morning,january,tablet,ap_south,organic,home,search_results,scroll,4412.28,3750.44,black,pro
9579,user_50,sess_1754,1,2024-01-18T09:30:23Z,morning,january,mobile,eu_west,direct,search_results,exit,click,4958.97,4215.12,black,pro
9580,user_84,sess_1755,0,2024-01-18T09:34:24Z,morning,january,tablet,eu_west,direct,home,exit,hover,692.41,588.55,blue,standard
9581,user_24,sess_1756,0,2024-01-18T09:38:15Z,morning,january,tablet,eu_west,organic,home,search_results,scroll,4903.87,4168.29,black,pro
9582,user_24,sess_1756,1,2024-01-18T09:42:11Z,morning,january,desktop,eu_west,paid_ads,search_results,product_details,hover,4574.61,3888.42,black,pro
9583,user_24,sess_1756,2,2024-01-18T09:43:59Z,morning,january,desktop,ap_south,paid_ads,product_details,exit,click,8467.73,7197.57,black,standard
9584,user_74,sess_1757,0,2024-01-18T09:48:47Z,morning,january,tablet,ap_south,organic,home,search_results,hover,447.38,380.27,silver,standard
9585,user_74,sess_1757,1,2024-01-18T09:50:45Z,morning,january,tablet,ap_south,direct,search_results,product_details,scroll,243.15,206.68,silver,standard
9586,user_74,sess_1757,2,2024-01-18T09:51:15Z,morning,january,desktop,ap_south,paid_ads,product_details,exit,view,842.98,716.53,black,basic
9587,user_73,sess_1758,0,2024-01-18T09:55:24Z,morning,january,desktop,ap_south,direct,home,exit,hover,438.24,372.5,green,pro
9588,user_89,sess_1759,0,2024-01-18T09:59:00Z,morning,january,desktop,eu_west,organic,home,search_results,click,472.65,401.75,red,basic
9589,user_89,sess_1759,1,2024-01-18T10:03:35Z,morning,january,desktop,us_east,direct,search_results,product_details,click,293.75,249.69,blue,pro
9590,user_89,sess_1759,2,2024-01-18T10:05:56Z,morning,january,mobile,us_east,direct,product_details,cart,add_to_cart,1124.24,955.6,black,basic
9591,user_89,sess_1759,3,2024-01-18T10:09:38Z,morning,january,desktop,eu_west,organic,cart,checkout,view,1202.01,1021.71,green,standard
9592,user_89,sess_1759,4,2024-01-18T10:10:54Z,morning,january,tablet,us_east,organic,checkout,purchase,purchase,492.01,418.21,green,basic
9593,user_89,sess_1759,5,2024-01-18T10:14:51Z,morning,january,tablet,ap_south,organic,purchase,exit,hover,613.18,521.2,red,standard
9594,user_81,sess_1760,0,2024-01-18T10:17:28Z,morning,january,tablet,us_east,direct,home,search_results,view,397.48,337.86,blue,basic
9595,user_81,sess_1760,1,2024-01-18T10:20:23Z,morning,january,tablet,ap_south,direct,search_results,product_details,click,1768.72,1503.41,silver,pro
9596,user_81,sess_1760,2,2024-01-18T10:22:39Z,morning,january,tablet,eu_west,paid_ads,product_details,cart,add_to_cart,306.64,260.64,black,basic
9597,user_81,sess_1760,3,2024-01-18T10:24:00Z,morning,january,mobile,eu_west,direct,cart,checkout,scroll,686.73,583.72,red,standard
9598,user_81,sess_1760,4,2024-01-18T10:24:39Z,morning,january,tablet,us_east,direct,checkout,purchase,purchase,548.91,466.57,silver,standard
9599,user_81,sess_1760,5,2024-01-18T10:25:37Z,morning,january,desktop,us_east,organic,purchase,exit,scroll,535.29,455.0,black,basic
9600,user_2,sess_1761,0,2024-01-18T10:29:19Z,morning,january,mobile,eu_west,direct,home,search_results,hover,4026.38,3422.42,black,pro
9601,user_2,sess_1761,1,2024-01-18T10:31:43Z,morning,january,desktop,ap_south,organic,search_results,product_details,view,1801.81,1531.54,black,pro
9602,user_2,sess_1761,2,2024-01-18T10:32:03Z,morning,january,desktop,eu_west,organic,product_details,search_results,scroll,8943.85,7602.27,black,pro
9603,user_2,sess_1761,3,2024-01-18T10:33:15Z,morning,january,tablet,eu_west,paid_ads,search_results,home,scroll,4671.17,3970.49,black,pro
9604,user_2,sess_1761,4,2024-01-18T10:35:45Z,morning,january,desktop,us_east,direct,home,search_results,scroll,4039.37,3433.46,black,pro
9605,user_2,sess_1761,5,2024-01-18T10:38:58Z,morning,january,desktop,us_east,paid_ads,search_results,checkout,irrational_jump,4570.55,3884.97,black,standard
9606,user_2,sess_1761,6,2024-01-18T10:42:02Z,morning,january,tablet,eu_west,organic,checkout,purchase,purchase,6518.97,5541.12,black,pro
9607,user_2,sess_1761,7,2024-01-18T10:43:12Z,morning,january,tablet,ap_south,direct,purchase,exit,hover,3229.98,2745.48,black,pro
9608,user_43,sess_1762,0,2024-01-18T10:45:04Z,morning,january,mobile,ap_south,paid_ads,home,search_results,scroll,4268.89,3628.56,black,basic
9609,user_43,sess_1762,1,2024-01-18T10:47:50Z,morning,january,mobile,us_east,paid_ads,search_results,home,scroll,3737.71,3177.05,black,pro
9610,user_43,sess_1762,2,2024-01-18T10:48:38Z,morning,january,tablet,us_east,organic,home,search_results,view,2391.39,2032.68,black,pro
9611,user_43,sess_1762,3,2024-01-18T10:53:32Z,morning,january,tablet,ap_south,direct,search_results,product_details,hover,5517.01,4689.46,black,pro
9612,user_43,sess_1762,4,2024-01-18T10:57:41Z,morning,january,mobile,eu_west,direct,product_details,search_results,scroll,3275.59,2784.25,black,pro
9613,user_43,sess_1762,5,2024-01-18T11:02:33Z,morning,january,desktop,ap_south,organic,search_results,product_details,hover,2771.4,2355.69,black,pro
9614,user_43,sess_1762,6,2024-01-18T11:07:26Z,morning,january,tablet,ap_south,organic,product_details,search_results,scroll,3716.43,3158.97,black,pro
9615,user_43,sess_1762,7,2024-01-18T11:09:39Z,morning,january,tablet,eu_west,paid_ads,search_results,product_details,view,5874.3,4993.15,black,standard
9616,user_43,sess_1762,8,2024-01-18T11:14:09Z,morning,january,tablet,ap_south,paid_ads,product_details,search_results,hover,3599.91,3059.92,black,pro
9617,user_43,sess_1762,9,2024-01-18T11:16:31Z,morning,january,tablet,us_east,organic,search_results,home,scroll,3566.95,3031.91,black,pro
9618,user_43,sess_1762,10,2024-01-18T11:20:34Z,morning,january,desktop,eu_west,direct,home,search_results,click,4199.41,3569.5,red,pro
9619,user_43,sess_1762,11,2024-01-18T11:22:49Z,morning,january,mobile,eu_west,direct,search_results,product_details,hover,4724.5,4015.82,silver,pro
9620,user_43,sess_1762,12,2024-01-18T11:23:23Z,morning,january,tablet,ap_south,direct,product_details,search_results,view,2913.74,2476.68,black,pro
9621,user_43,sess_1762,13,2024-01-18T11:27:14Z,morning,january,mobile,eu_west,direct,search_results,product_details,view,3090.98,2627.33,black,pro
9622,user_43,sess_1762,14,2024-01-18T11:30:41Z,morning,january,tablet,us_east,paid_ads,product_details,exit,view,2811.73,2389.97,black,standard
9623,user_23,sess_1763,0,2024-01-18T11:35:30Z,morning,january,mobile,ap_south,paid_ads,home,search_results,scroll,4180.25,3553.21,black,pro
9624,user_23,sess_1763,1,2024-01-18T11:37:58Z,morning,january,tablet,us_east,paid_ads,search_results,product_details,hover,3274.19,2783.06,black,pro
9625,user_23,sess_1763,2,2024-01-18T11:41:45Z,morning,january,tablet,eu_west,paid_ads,product_details,exit,view,1481.08,1258.92,black,pro
9626,user_64,sess_1764,0,2024-01-18T11:42:28Z,morning,january,desktop,ap_south,paid_ads,home,search_results,view,3355.21,2851.93,black,basic
9627,user_64,sess_1764,1,2024-01-18T11:44:08Z,morning,january,tablet,eu_west,organic,search_results,home,view,3409.61,2898.17,black,pro
9628,user_64,sess_1764,2,2024-01-18T11:45:42Z,morning,january,tablet,ap_south,direct,home,product_details,view,1816.83,1544.31,black,pro
9629,user_64,sess_1764,3,2024-01-18T11:47:55Z,morning,january,mobile,ap_south,paid_ads,product_details,search_results,scroll,4513.77,3836.7,black,pro
9630,user_64,sess_1764,4,2024-01-18T11:48:37Z,morning,january,tablet,us_east,organic,search_results,exit,scroll,2869.39,2438.98,black,pro
9631,user_53,sess_1765,0,2024-01-18T11:51:45Z,morning,january,tablet,eu_west,direct,home,product_details,scroll,3293.0,2799.05,black,pro
9632,user_53,sess_1765,1,2024-01-18T11:54:27Z,morning,january,desktop,eu_west,direct,product_details,search_results,view,2638.44,2242.67,black,pro
9633,user_53,sess_1765,2,2024-01-18T11:59:01Z,morning,january,tablet,us_east,organic,search_results,home,hover,2035.59,1730.25,black,pro
9634,user_53,sess_1765,3,2024-01-18T12:03:06Z,afternoon,january,mobile,us_east,paid_ads,home,search_results,click,3585.17,3047.39,black,pro
9635,user_53,sess_1765,4,2024-01-18T12:04:56Z,afternoon,january,desktop,us_east,paid_ads,search_results,product_details,click,4055.44,3447.12,black,pro
9636,user_53,sess_1765,5,2024-01-18T12:07:45Z,afternoon,january,desktop,eu_west,organic,product_details,exit,scroll,11110.3,9443.75,black,standard
9637,user_3,sess_1766,0,2024-01-18T12:11:47Z,afternoon,january,desktop,ap_south,direct,home,search_results,click,2536.9,2156.37,black,pro
9638,user_3,sess_1766,1,2024-01-18T12:12:04Z,afternoon,january,desktop,ap_south,paid_ads,search_results,product_details,hover,4902.69,4167.29,black,standard
9639,user_3,sess_1766,2,2024-01-18T12:15:57Z,afternoon,january,mobile,eu_west,paid_ads,product_details,search_results,hover,2842.29,2415.95,black,pro
9640,user_3,sess_1766,3,2024-01-18T12:19:24Z,afternoon,january,tablet,eu_west,paid_ads,search_results,product_details,view,5132.94,4363.0,green,pro
9641,user_3,sess_1766,4,2024-01-18T12:23:42Z,afternoon,january,desktop,us_east,organic,product_details,search_results,hover,4384.02,3726.42,black,pro
9642,user_3,sess_1766,5,2024-01-18T12:26:29Z,afternoon,january,tablet,eu_west,paid_ads,search_results,product_details,view,2553.89,2170.81,black,standard
9643,user_3,sess_1766,6,2024-01-18T12:28:46Z,afternoon,january,tablet,ap_south,organic,product_details,exit,hover,1961.56,1667.33,black,standard
9644,user_48,sess_1767,0,2024-01-18T12:29:31Z,afternoon,january,tablet,eu_west,direct,home,exit,view,1706.1,1450.18,black,pro
9645,user_7,sess_1768,0,2024-01-18T12:33:41Z,afternoon,january,mobile,us_east,direct,home,search_results,scroll,5409.12,4597.75,black,pro
9646,user_7,sess_1768,1,2024-01-18T12:38:15Z,afternoon,january,tablet,us_east,paid_ads,search_results,product_details,hover,2188.8,1860.48,red,pro
9647,user_7,sess_1768,2,2024-01-18T12:40:12Z,afternoon,january,tablet,eu_west,organic,product_details,exit,click,1588.96,1350.62,blue,pro
9648,user_54,sess_1769,0,2024-01-18T12:42:30Z,afternoon,january,mobile,eu_west,direct,home,search_results,view,5344.87,4543.14,black,pro
9649,user_54,sess_1769,1,2024-01-18T12:46:27Z,afternoon,january,tablet,us_east,paid_ads,search_results,exit,click,3373.16,2867.19,black,pro
9650,user_92,sess_1770,0,2024-01-18T12:51:00Z,afternoon,january,desktop,eu_west,organic,home,product_details,hover,485.01,412.26,silver,basic
9651,user_92,sess_1770,1,2024-01-18T12:53:16Z,afternoon,january,mobile,ap_south,direct,product_details,search_results,click,779.95,662.96,green,basic
9652,user_92,sess_1770,2,2024-01-18T12:56:59Z,afternoon,january,tablet,eu_west,direct,search_results,product_details,view,471.06,400.4,red,standard
9653,user_92,sess_1770,3,2024-01-18T12:57:51Z,afternoon,january,tablet,ap_south,paid_ads,product_details,exit,hover,742.38,631.02,green,basic
9654,user_74,sess_1771,0,2024-01-18T12:58:50Z,afternoon,january,mobile,us_east,paid_ads,home,exit,scroll,422.35,359.0,red,pro
9655,user_3,sess_1772,0,2024-01-18T13:00:30Z,afternoon,january,mobile,eu_west,direct,home,search_results,view,6463.71,5494.15,black,pro
9656,user_3,sess_1772,1,2024-01-18T13:02:02Z,afternoon,january,mobile,ap_south,paid_ads,search_results,product_details,click,2381.21,2024.03,black,basic
9657,user_3,sess_1772,2,2024-01-18T13:05:53Z,afternoon,january,mobile,eu_west,direct,product_details,search_results,hover,4524.78,3846.06,black,pro
9658,user_3,sess_1772,3,2024-01-18T13:10:02Z,afternoon,january,desktop,eu_west,paid_ads,search_results,product_details,scroll,5807.36,4936.26,black,pro
9659,user_3,sess_1772,4,2024-01-18T13:11:00Z,afternoon,january,tablet,eu_west,organic,product_details,search_results,click,831.86,707.08,black,pro
9660,user_3,sess_1772,5,2024-01-18T13:14:10Z,afternoon,january,mobile,eu_west,organic,search_results,product_details,scroll,4298.93,3654.09,black,basic
9661,user_3,sess_1772,6,2024-01-18T13:15:17Z,afternoon,january,desktop,us_east,organic,product_details,search_results,view,2401.37,2041.16,black,pro
9662,user_3,sess_1772,7,2024-01-18T13:20:08Z,afternoon,january,desktop,us_east,organic,search_results,product_details,scroll,4703.55,3998.02,black,pro
9663,user_3,sess_1772,8,2024-01-18T13:21:44Z,afternoon,january,mobile,eu_west,organic,product_details,search_results,view,3742.27,3180.93,black,pro
9664,user_3,sess_1772,9,2024-01-18T13:24:35Z,afternoon,january,tablet,eu_west,direct,search_results,product_details,click,4226.85,3592.82,black,pro
9665,user_3,sess_1772,10,2024-01-18T13:26:56Z,afternoon,january,desktop,eu_west,paid_ads,product_details,search_results,scroll,3255.61,2767.27,black,pro
9666,user_3,sess_1772,11,2024-01-18T13:29:31Z,afternoon,january,tablet,eu_west,direct,search_results,product_details,hover,6020.86,5117.73,black,pro
9667,user_3,sess_1772,12,2024-01-18T13:31:21Z,afternoon,january,mobile,ap_south,organic,product_details,search_results,view,1737.34,1476.74,black,pro
9668,user_3,sess_1772,13,2024-01-18T13:33:46Z,afternoon,january,tablet,ap_south,direct,search_results,product_details,click,5664.7,4814.99,black,pro
9669,user_3,sess_1772,14,2024-01-18T13:35:46Z,afternoon,january,tablet,us_east,direct,product_details,exit,view,1122.09,953.78,black,standard
9670,user_15,sess_1773,0,2024-01-18T13:39:58Z,afternoon,january,desktop,us_east,paid_ads,home,search_results,click,2573.65,2187.6,silver,pro
9671,user_15,sess_1773,1,2024-01-18T13:41:09Z,afternoon,january,desktop,us_east,organic,search_results,product_details,click,1369.59,1164.15,black,pro
9672,user_15,sess_1773,2,2024-01-18T13:44:11Z,afternoon,january,tablet,eu_west,direct,product_details,exit,click,3437.27,2921.68,black,pro
9673,user_30,sess_1774,0,2024-01-18T13:49:04Z,afternoon,january,mobile,eu_west,direct,home,search_results,click,2440.96,2074.82,black,pro
9674,user_30,sess_1774,1,2024-01-18T13:53:03Z,afternoon,january,tablet,ap_south,paid_ads,search_results,product_details,click,4146.09,3524.18,black,pro
9675,user_30,sess_1774,2,2024-01-18T13:54:26Z,afternoon,january,tablet,us_east,organic,product_details,search_results,scroll,4351.54,3698.81,black,standard
9676,user_30,sess_1774,3,2024-01-18T13:58:48Z,afternoon,january,tablet,eu_west,paid_ads,search_results,product_details,click,3112.43,2645.57,black,pro
9677,user_30,sess_1774,4,2024-01-18T14:01:47Z,afternoon,january,desktop,eu_west,direct,product_details,search_results,view,4243.6,3607.06,red,pro
9678,user_30,sess_1774,5,2024-01-18T14:06:31Z,afternoon,january,mobile,us_east,direct,search_results,exit,hover,3855.11,3276.84,black,pro
9679,user_46,sess_1775,0,2024-01-18T14:09:55Z,afternoon,january,tablet,ap_south,paid_ads,home,product_details,view,3407.25,2896.16,black,pro
9680,user_46,sess_1775,1,2024-01-18T14:10:36Z,afternoon,january,desktop,ap_south,organic,product_details,search_results,click,3065.38,2605.57,black,pro
