event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type,is_drifted,action_flag,rolling_cr,price_smooth,price_norm
4919,user_30,sess_977,4,2024-01-09T22:09:59Z,night,january,desktop,ap_south,paid_ads,home,search_results,scroll,3683.32,3130.82,red,pro,1,0,0.04,2597.8077000000003,0.7274443324358779
4920,user_30,sess_977,5,2024-01-09T22:11:12Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,view,1634.45,1389.28,black,pro,1,0,0.04,2582.498,-0.24773178004682844
4921,user_30,sess_977,6,2024-01-09T22:13:16Z,night,january,tablet,ap_south,direct,product_details,search_results,scroll,1407.48,1196.36,black,pro,1,0,0.04,2558.8259,-0.35575997229435996
4922,user_30,sess_977,7,2024-01-09T22:15:06Z,night,january,mobile,us_east,organic,search_results,home,view,3977.13,3380.56,black,pro,1,0,0.04,2541.7706,0.8672855588721788
4923,user_30,sess_977,8,2024-01-09T22:16:18Z,night,january,mobile,ap_south,paid_ads,home,,hover,2126.44,1807.47,black,pro,1,0,0.04,2529.9809000000005,-0.013565192815639202
4924,user_27,sess_978,0,2024-01-09T22:17:58Z,night,january,mobile,eu_west,direct,home,,irrational_jump,5693.81,4839.74,black,pro,1,0,0.04,2563.3346,1.6843531760352066
4925,user_64,sess_979,0,2024-01-09T22:19:09Z,night,january,tablet,us_east,paid_ads,home,,click,540.9,459.76,blue,pro,1,0,0.04,2545.083,-0.7682156749769429
451,user_7,sess_98,0,2024-01-01T20:07:48Z,evening,january,desktop,eu_west,direct,home,search_results,scroll,605.73,514.87,red,basic,0,0,0.04,2499.5256,-0.737359316412342
452,user_7,sess_98,1,2024-01-01T20:12:21Z,evening,january,desktop,eu_west,paid_ads,search_results,home,scroll,318.0,270.3,blue,pro,0,0,0.04,2465.2799,-0.8743067180750386
453,user_7,sess_98,2,2024-01-01T20:16:24Z,evening,january,desktop,us_east,direct,home,product_details,hover,924.42,785.76,red,pro,0,0,0.04,2445.9648,-0.5856762543893177
454,user_7,sess_98,3,2024-01-01T20:17:25Z,evening,january,tablet,us_east,organic,product_details,cart,add_to_cart,535.29,455.0,blue,standard,0,1,0.05,2428.6679,-0.7708857994802193
455,user_7,sess_98,4,2024-01-01T20:19:35Z,evening,january,tablet,us_east,direct,cart,checkout,view,767.65,652.5,silver,basic,0,0,0.05,2408.0428,-0.6602921934942457
456,user_7,sess_98,5,2024-01-01T20:20:57Z,evening,january,tablet,eu_west,paid_ads,checkout,product_details,irrational_jump,872.82,741.9,silver,standard,0,0,0.05,2380.9572,-0.6102356883231971
457,user_7,sess_98,6,2024-01-01T20:23:32Z,evening,january,desktop,us_east,direct,product_details,cart,add_to_cart,421.81,358.54,green,standard,0,1,0.06,2310.3911000000003,-0.8248975158138752
458,user_7,sess_98,7,2024-01-01T20:26:21Z,evening,january,mobile,ap_south,paid_ads,cart,checkout,view,270.43,229.87,silver,pro,0,0,0.06,2251.1034,-0.8969480411803611
459,user_7,sess_98,8,2024-01-01T20:29:47Z,evening,january,tablet,us_east,direct,checkout,purchase,purchase,701.42,596.21,green,standard,0,0,0.06,2176.67,-0.6918148932896108
460,user_7,sess_98,9,2024-01-01T20:30:34Z,evening,january,desktop,ap_south,paid_ads,purchase,,hover,324.19,275.56,blue,basic,0,0,0.06,2153.8387000000002,-0.8713605379190169
4926,user_0,sess_980,0,2024-01-09T22:20:55Z,night,january,mobile,eu_west,direct,home,,hover,4290.88,3647.25,black,pro,1,0,0.06,2183.6046,1.0166173882666496
4927,user_29,sess_981,0,2024-01-09T22:21:18Z,night,january,desktop,ap_south,direct,home,search_results,view,2213.41,1881.4,black,basic,1,0,0.06,2175.5665,0.02782887635547501
4928,user_29,sess_981,1,2024-01-09T22:23:19Z,night,january,desktop,us_east,organic,search_results,product_details,view,3794.63,3225.44,black,basic,1,0,0.06,2168.4021,0.7804232198618494
4929,user_29,sess_981,2,2024-01-09T22:28:01Z,night,january,desktop,eu_west,direct,product_details,search_results,view,3876.47,3295.0,black,standard,1,0,0.06,2167.9899,0.8193756243802348
4930,user_29,sess_981,3,2024-01-09T22:28:17Z,night,january,desktop,eu_west,direct,search_results,,hover,3082.26,2619.92,black,pro,1,0,0.06,2083.2227000000003,0.44136500374794
4931,user_7,sess_982,0,2024-01-09T22:30:31Z,night,january,mobile,ap_south,organic,home,search_results,click,2734.96,2324.72,black,pro,1,0,0.06,2060.1276000000003,0.27606478271622786
4932,user_7,sess_982,1,2024-01-09T22:32:42Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,hover,4060.9,3451.76,black,pro,1,0,0.06,2075.9177,0.907156562372975
4933,user_7,sess_982,2,2024-01-09T22:34:55Z,night,january,mobile,eu_west,organic,product_details,checkout,irrational_jump,2939.46,2498.54,black,pro,1,0,0.06,2042.898,0.37339819820999437
4934,user_7,sess_982,3,2024-01-09T22:39:02Z,night,january,tablet,us_east,paid_ads,checkout,purchase,purchase,3192.24,2713.4,black,pro,1,0,0.06,2059.8227,0.49371086700468525
4935,user_7,sess_982,4,2024-01-09T22:40:52Z,night,january,mobile,us_east,direct,purchase,,scroll,3056.41,2597.95,black,standard,1,0,0.06,2063.4484,0.42906148887990136
4936,user_13,sess_983,0,2024-01-09T22:41:53Z,night,january,desktop,us_east,direct,home,product_details,view,2387.52,2029.39,black,standard,1,0,0.06,2059.0535,0.11069792756143933
4937,user_13,sess_983,1,2024-01-09T22:46:41Z,night,january,mobile,us_east,direct,product_details,,hover,2706.69,2300.69,silver,pro,1,0,0.06,2021.1595000000002,0.26260944943501136
4938,user_5,sess_984,0,2024-01-09T22:50:21Z,night,january,desktop,us_east,paid_ads,home,product_details,hover,1934.68,1644.48,black,standard,1,0,0.06,1999.8756,-0.10483490310945177
4939,user_5,sess_984,1,2024-01-09T22:51:21Z,night,january,desktop,ap_south,direct,product_details,,hover,1529.02,1299.67,black,pro,1,0,0.06,1992.3573000000001,-0.29791203430359037
4940,user_65,sess_985,0,2024-01-09T22:56:20Z,night,january,desktop,us_east,direct,home,search_results,scroll,1909.47,1623.05,silver,basic,1,0,0.06,2001.9620000000002,-0.11683380484342663
4941,user_65,sess_985,1,2024-01-09T22:56:47Z,night,january,tablet,ap_south,paid_ads,search_results,product_details,scroll,1142.79,971.37,green,standard,1,0,0.06,1994.6466999999998,-0.4817413011307662
4942,user_65,sess_985,2,2024-01-09T22:58:03Z,night,january,desktop,ap_south,direct,product_details,,hover,1574.24,1338.1,black,pro,1,0,0.06,1966.3286,-0.2763892125499076
4943,user_63,sess_986,0,2024-01-09T23:01:43Z,night,january,mobile,eu_west,paid_ads,home,search_results,hover,1366.05,1161.14,black,standard,1,0,0.06,1866.7848999999999,-0.37547891314475973
4944,user_63,sess_986,1,2024-01-09T23:05:22Z,night,january,mobile,eu_west,direct,search_results,product_details,scroll,1067.01,906.96,black,basic,1,0,0.06,1846.1755000000003,-0.5178094000359869
4945,user_63,sess_986,2,2024-01-09T23:08:13Z,night,january,mobile,us_east,organic,product_details,,click,459.81,390.84,silver,pro,1,0,0.06,1836.5623,-0.8068111109788477
4946,user_85,sess_987,0,2024-01-09T23:10:13Z,night,january,desktop,eu_west,paid_ads,home,,scroll,717.57,609.93,green,basic,0,0,0.06,1791.5743999999997,-0.684128171234724
4947,user_20,sess_988,0,2024-01-09T23:14:13Z,night,january,mobile,ap_south,direct,home,search_results,scroll,4856.15,4127.73,black,standard,1,0,0.06,1796.7362,1.2856621793481233
4948,user_20,sess_988,1,2024-01-09T23:16:01Z,night,january,desktop,ap_south,paid_ads,search_results,product_details,scroll,3903.64,3318.09,black,pro,1,0,0.06,1809.6038999999998,0.8323074038372795
4949,user_20,sess_988,2,2024-01-09T23:20:31Z,night,january,mobile,ap_south,paid_ads,product_details,,scroll,4177.93,3551.24,black,pro,1,0,0.06,1833.5260999999998,0.9628579296846402
4950,user_43,sess_989,0,2024-01-09T23:24:47Z,night,january,mobile,ap_south,organic,home,search_results,hover,1393.87,1184.79,black,pro,1,0,0.06,1822.2865000000002,-0.3622377609734317
4951,user_43,sess_989,1,2024-01-09T23:29:19Z,night,january,desktop,eu_west,paid_ads,search_results,product_details,hover,1148.18,975.95,silver,pro,1,0,0.06,1799.9158000000002,-0.47917588739232403
4952,user_43,sess_989,2,2024-01-09T23:32:00Z,night,january,tablet,us_east,direct,product_details,cart,add_to_cart,2404.29,2043.65,green,pro,1,1,0.07,1793.9665000000002,0.11867974358995016
4953,user_43,sess_989,3,2024-01-09T23:35:36Z,night,january,tablet,ap_south,paid_ads,cart,checkout,view,2561.77,2177.5,black,standard,1,0,0.07,1800.8735000000001,0.19363361289048
4954,user_43,sess_989,4,2024-01-09T23:39:24Z,night,january,mobile,eu_west,organic,checkout,purchase,purchase,3261.44,2772.22,black,standard,1,0,0.07,1816.0245000000002,0.5266471621253145
4955,user_43,sess_989,5,2024-01-09T23:42:29Z,night,january,mobile,eu_west,paid_ads,purchase,,hover,531.25,451.56,black,pro,1,0,0.07,1798.2944,-0.7728086698889959
461,user_83,sess_99,0,2024-01-01T20:33:21Z,evening,january,tablet,eu_west,paid_ads,home,search_results,view,1034.37,879.21,red,standard,0,0,0.07,1802.6645999999998,-0.5333446698732316
462,user_83,sess_99,1,2024-01-01T20:36:19Z,evening,january,desktop,eu_west,direct,search_results,home,hover,671.07,570.41,silver,pro,0,0,0.07,1804.7572,-0.706260219256534
463,user_83,sess_99,2,2024-01-01T20:39:52Z,evening,january,desktop,ap_south,paid_ads,home,search_results,scroll,208.04,176.83,silver,standard,0,0,0.07,1804.3322,-0.9266430621713445
464,user_83,sess_99,3,2024-01-01T20:42:00Z,evening,january,tablet,eu_west,organic,search_results,product_details,hover,842.58,716.19,silver,standard,0,0,0.07,1808.2887,-0.6246286589077034
465,user_83,sess_99,4,2024-01-01T20:47:00Z,evening,january,desktop,ap_south,paid_ads,product_details,cart,add_to_cart,628.98,534.63,red,basic,0,1,0.08,1811.4092,-0.7262932924014369
466,user_83,sess_99,5,2024-01-01T20:48:48Z,evening,january,desktop,us_east,paid_ads,cart,checkout,scroll,779.99,662.99,black,pro,0,0,0.07,1810.5192000000002,-0.6544188715030815
467,user_83,sess_99,6,2024-01-01T20:51:40Z,evening,january,desktop,us_east,direct,checkout,,hover,558.97,475.12,green,pro,0,0,0.07,1813.2861000000003,-0.7596151135198653
4956,user_20,sess_990,0,2024-01-09T23:43:12Z,night,january,mobile,us_east,direct,home,search_results,hover,7456.93,6338.39,black,pro,1,0,0.07,1882.9796,2.523524283738726
4957,user_20,sess_990,1,2024-01-09T23:44:35Z,night,january,mobile,eu_west,organic,search_results,home,hover,3622.81,3079.39,black,pro,1,0,0.07,1910.9942999999998,0.6986441125262064
4958,user_20,sess_990,2,2024-01-09T23:48:15Z,night,january,mobile,us_east,direct,home,search_results,scroll,2533.06,2153.1,black,pro,1,0,0.06,1928.8857999999998,0.17996885807959473
4959,user_20,sess_990,3,2024-01-09T23:52:25Z,night,january,tablet,ap_south,direct,search_results,product_details,view,1798.93,1529.09,silver,pro,1,0,0.06,1938.5906999999997,-0.16944620459247772
4960,user_20,sess_990,4,2024-01-09T23:54:24Z,night,january,mobile,eu_west,direct,product_details,search_results,view,4868.66,4138.36,black,pro,1,0,0.06,1980.4084,1.291616414203023
4961,user_20,sess_990,5,2024-01-09T23:56:54Z,night,january,desktop,ap_south,direct,search_results,product_details,hover,4271.94,3631.15,black,pro,1,0,0.06,2016.3597,1.007602743330454
4962,user_20,sess_990,6,2024-01-09T23:58:34Z,night,january,mobile,ap_south,direct,product_details,search_results,hover,4065.16,3455.39,black,standard,1,0,0.06,2049.2362,0.9091841435465859
4963,user_20,sess_990,7,2024-01-10T00:02:02Z,night,january,tablet,us_east,organic,search_results,product_details,scroll,4303.44,3657.92,black,standard,1,0,0.05,2087.5310999999997,1.0225954210226478
4964,user_20,sess_990,8,2024-01-10T00:05:45Z,night,january,tablet,eu_west,direct,product_details,search_results,hover,4584.88,3897.15,black,pro,1,0,0.05,2124.1375,1.1565490467271256
4965,user_20,sess_990,9,2024-01-10T00:07:31Z,night,january,desktop,eu_west,paid_ads,search_results,product_details,scroll,8356.39,7102.93,black,pro,1,0,0.05,2203.3247,2.951629486183827
4966,user_20,sess_990,10,2024-01-10T00:09:30Z,night,january,desktop,ap_south,paid_ads,product_details,,click,3835.34,3260.04,black,pro,1,0,0.05,2233.3520000000003,0.7997994709364276
4967,user_15,sess_991,0,2024-01-10T00:12:49Z,night,january,desktop,eu_west,paid_ads,home,,view,4537.86,3857.18,black,basic,1,0,0.05,2229.6046,1.1341695005338888
4968,user_9,sess_992,0,2024-01-10T00:17:34Z,night,january,tablet,us_east,organic,home,search_results,scroll,2752.98,2340.03,black,pro,1,0,0.05,2228.6527,0.28464154627220667
4969,user_9,sess_992,1,2024-01-10T00:20:42Z,night,january,desktop,ap_south,organic,search_results,home,hover,9091.82,7728.05,black,pro,1,0,0.05,2236.6875999999997,3.301663294284466
4970,user_9,sess_992,2,2024-01-10T00:21:36Z,night,january,desktop,us_east,paid_ads,home,search_results,click,1489.72,1266.26,green,pro,1,0,0.05,2199.8210999999997,-0.3166171845671846
4971,user_9,sess_992,3,2024-01-10T00:25:55Z,night,january,desktop,us_east,paid_ads,search_results,home,scroll,6388.76,5430.45,black,pro,1,0,0.05,2203.6413000000002,2.015120203406322
4972,user_9,sess_992,4,2024-01-10T00:26:34Z,night,january,mobile,eu_west,direct,home,search_results,click,3935.81,3345.44,black,pro,1,0,0.05,2192.7655,0.8476189734041962
4973,user_9,sess_992,5,2024-01-10T00:30:08Z,night,january,mobile,ap_south,direct,search_results,product_details,click,3063.61,2604.07,black,basic,1,0,0.05,2218.7014,0.43248838663811723
4974,user_9,sess_992,6,2024-01-10T00:33:01Z,night,january,tablet,eu_west,paid_ads,product_details,search_results,view,1842.4,1566.04,black,pro,1,0,0.05,2224.4454,-0.14875630937725018
4975,user_9,sess_992,7,2024-01-10T00:33:34Z,night,january,desktop,us_east,direct,search_results,home,hover,4954.33,4211.18,black,basic,1,0,0.05,2265.1216999999997,1.3323917379455708
4976,user_9,sess_992,8,2024-01-10T00:33:53Z,night,january,tablet,us_east,organic,home,search_results,scroll,2271.11,1930.44,black,pro,1,0,0.05,2281.6889,0.05529165422339851
4977,user_9,sess_992,9,2024-01-10T00:37:40Z,night,january,desktop,us_east,paid_ads,search_results,product_details,scroll,5862.72,4983.31,silver,pro,1,0,0.05,2330.6318,1.764747245526904
4978,user_9,sess_992,10,2024-01-10T00:42:32Z,night,january,tablet,us_east,organic,product_details,search_results,scroll,3187.13,2709.06,black,pro,1,0,0.05,2352.1812000000004,0.49127872151239615
4979,user_9,sess_992,11,2024-01-10T00:44:15Z,night,january,mobile,eu_west,organic,search_results,home,hover,1586.26,1348.32,black,pro,1,0,0.05,2358.6216,-0.2706681971257752
4980,user_9,sess_992,12,2024-01-10T00:48:26Z,night,january,tablet,eu_west,organic,home,search_results,click,3636.01,3090.61,black,pro,1,0,0.05,2389.6783,0.7049267584162687
4981,user_9,sess_992,13,2024-01-10T00:48:57Z,night,january,desktop,us_east,direct,search_results,home,hover,3462.65,2943.25,black,pro,1,0,0.05,2404.8319,0.6224146757267852
4982,user_9,sess_992,14,2024-01-10T00:52:32Z,night,january,mobile,ap_south,paid_ads,home,product_details,scroll,9608.74,8167.43,blue,pro,1,0,0.05,2450.0275,3.5476955150034777
4983,user_9,sess_992,15,2024-01-10T00:56:23Z,night,january,tablet,ap_south,direct,product_details,search_results,scroll,5904.23,5018.6,black,pro,1,0,0.05,2502.8395,1.7845042630190613
4984,user_9,sess_992,16,2024-01-10T00:58:57Z,night,january,mobile,eu_west,paid_ads,search_results,,click,7977.61,6780.97,black,pro,1,0,0.05,2579.3823,2.77134610662036
4985,user_97,sess_993,0,2024-01-10T01:03:29Z,night,january,desktop,ap_south,direct,home,search_results,click,840.61,714.52,red,basic,0,0,0.05,2581.9078,-0.6255662962109928
4986,user_97,sess_993,1,2024-01-10T01:08:17Z,night,january,desktop,eu_west,paid_ads,search_results,,view,295.33,251.03,black,basic,0,0,0.05,2577.9518999999996,-0.8850966864331984
4987,user_80,sess_994,0,2024-01-10T01:09:23Z,night,january,desktop,us_east,direct,home,product_details,view,877.48,745.86,red,standard,0,0,0.05,2580.7004,-0.6080177239407965
4988,user_80,sess_994,1,2024-01-10T01:11:35Z,night,january,tablet,us_east,organic,product_details,,click,446.68,379.68,green,pro,0,0,0.05,2583.3725999999997,-0.8130604398073716
4989,user_67,sess_995,0,2024-01-10T01:14:52Z,night,january,desktop,ap_south,organic,home,search_results,click,1048.86,891.53,black,pro,1,0,0.05,2586.6722,-0.5264480381348224
4990,user_67,sess_995,1,2024-01-10T01:18:41Z,night,january,mobile,eu_west,direct,search_results,product_details,click,1919.88,1631.9,blue,standard,1,0,0.05,2601.3140000000003,-0.111879081834673
4991,user_67,sess_995,2,2024-01-10T01:19:37Z,night,january,mobile,eu_west,organic,product_details,search_results,hover,1030.52,875.94,black,basic,1,0,0.05,2606.5793,-0.535177108257833
4992,user_67,sess_995,3,2024-01-10T01:21:02Z,night,january,tablet,us_east,organic,search_results,home,view,2835.89,2410.51,silver,pro,1,0,0.05,2627.2833,0.32410322587410484
4993,user_67,sess_995,4,2024-01-10T01:23:39Z,night,january,desktop,eu_west,direct,home,product_details,scroll,610.21,518.68,silver,standard,1,0,0.05,2632.1191,-0.7352270244738967
4994,user_67,sess_995,5,2024-01-10T01:25:57Z,night,january,desktop,eu_west,paid_ads,product_details,cart,add_to_cart,1366.61,1161.62,silver,pro,1,1,0.05,2642.7035000000005,-0.3752123766524541
4995,user_67,sess_995,6,2024-01-10T01:29:01Z,night,january,desktop,eu_west,organic,cart,checkout,hover,1383.65,1176.1,red,pro,1,0,0.05,2646.2286,-0.3671020519580101
4996,user_67,sess_995,7,2024-01-10T01:33:24Z,night,january,tablet,eu_west,paid_ads,checkout,purchase,purchase,806.82,685.8,black,standard,1,0,0.05,2649.1508999999996,-0.6416489177735081
4997,user_67,sess_995,8,2024-01-10T01:34:58Z,night,january,desktop,eu_west,paid_ads,purchase,,hover,1136.66,966.16,silver,basic,1,0,0.05,2652.1733000000004,-0.4846589238054692
4998,user_81,sess_996,0,2024-01-10T01:35:39Z,night,january,mobile,eu_west,paid_ads,home,search_results,scroll,442.36,376.01,red,standard,0,0,0.05,2610.9224000000004,-0.815116578462301
4999,user_81,sess_996,1,2024-01-10T01:37:23Z,night,january,desktop,us_east,organic,search_results,product_details,click,250.23,212.7,silver,standard,0,0,0.05,2576.0726999999997,-0.9065623932242441
5000,user_81,sess_996,2,2024-01-10T01:41:01Z,night,january,tablet,ap_south,organic,product_details,cart,add_to_cart,381.08,323.92,green,pro,0,1,0.06,2549.1217,-0.8442832860488929
5001,user_81,sess_996,3,2024-01-10T01:42:28Z,night,january,mobile,eu_west,organic,cart,checkout,hover,520.08,442.07,red,basic,0,0,0.06,2512.4852,-0.7781251209944501
5002,user_81,sess_996,4,2024-01-10T01:43:13Z,night,january,tablet,us_east,organic,checkout,purchase,purchase,502.61,427.22,green,pro,0,0,0.06,2480.6781,-0.7864401076383429
5003,user_81,sess_996,5,2024-01-10T01:45:52Z,night,january,mobile,ap_south,paid_ads,purchase,,hover,812.27,690.43,red,standard,0,0,0.06,2472.4563,-0.6390549465537476
